dataset,mode,source,target,frequency,mean_weight,sign_if_available,passes_60_percent,passes_80_percent,forbidden_edge,required_edge
synthetic_n2000,unconstrained,board_strategy_esg_oversight_score,gov_pillar_score,0.4,0.27778,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,board_strategy_esg_oversight_score,green_financing_eur,0.2,0.10125999999999999,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,board_strategy_esg_oversight_score,iso_14001_exists,0.4,0.1331,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,board_strategy_esg_oversight_score,roa_eat,0.2,0.1318,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,ceo_chair_split,pe_ratio,0.2,0.13579999999999998,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,ceo_chair_split,scope_3_emissions_tco2e,0.2,0.11395999999999999,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,community_investment_eur,asset_growth_pct,0.2,0.13538,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,community_investment_eur,debt_to_equity_ratio,0.2,0.1252,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,community_investment_eur,total_asset,0.4,0.36814,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,corruption_cases,auditor_independence_score,0.4,0.3054,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,corruption_cases,board_strategy_esg_oversight_score,0.6,0.49542,unsigned_probability,True,False,False,False
synthetic_n2000,unconstrained,corruption_cases,ceo_chair_split,0.2,0.1346,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,corruption_cases,env_pillar_score,0.2,0.07602,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,corruption_cases,gov_pillar_score,0.2,0.10288,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,corruption_cases,iso_14001_exists,0.2,0.09476,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,customer_satisfaction_score,diversity_representation,0.6,0.39334,unsigned_probability,True,False,False,False
synthetic_n2000,unconstrained,customer_satisfaction_score,injury_frequency_rate,0.2,0.10602000000000003,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,customer_satisfaction_score,roa_eat,0.2,0.08308,unsigned_probability,False,False,False,True
synthetic_n2000,unconstrained,customer_satisfaction_score,turnover_rate,0.4,0.19963999999999998,unsigned_probability,False,False,True,False
synthetic_n2000,unconstrained,debt_to_equity_ratio,injury_frequency_rate,0.2,0.09654,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,debt_to_equity_ratio,roa_eat,0.4,0.18126,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,debt_to_equity_ratio,roe_eat,0.4,0.33184,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,debt_to_equity_ratio,total_asset,0.2,0.24162,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,debt_to_equity_ratio,total_energy_consumption,0.2,0.15008,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,diversity_representation,customer_satisfaction_score,0.2,0.22132000000000002,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,diversity_representation,soc_pillar_score,0.2,0.22122000000000003,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,emission_reduction_policy_score,asset_growth_pct,0.2,0.22906000000000004,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,emission_reduction_policy_score,board_diversity,0.2,0.11822000000000002,unsigned_probability,False,False,True,False
synthetic_n2000,unconstrained,emission_reduction_policy_score,board_strategy_esg_oversight_score,0.2,0.21108,unsigned_probability,False,False,True,False
synthetic_n2000,unconstrained,emission_reduction_policy_score,corruption_cases,0.2,0.15706,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,emission_reduction_policy_score,env_pillar_score,0.2,0.22200000000000003,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,emission_reduction_policy_score,pe_ratio,0.2,0.20265999999999998,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,emission_reduction_policy_score,renewable_energy_share,0.2,0.23120000000000002,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,emission_reduction_policy_score,scope_3_emissions_tco2e,0.2,0.1204,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,emission_reduction_policy_score,tobins_q,0.4,0.25816,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,emission_reduction_policy_score,total_energy_consumption,0.2,0.08482,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,env_pillar_score,emission_reduction_policy_score,0.2,0.24316,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,env_pillar_score,green_financing_eur,0.2,0.1628,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,env_pillar_score,iso_14001_exists,0.4,0.31238,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,env_pillar_score,overall_esg_score,0.4,0.32594,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,env_pillar_score,pe_ratio,0.2,0.11664,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,env_pillar_score,roe_eat,0.2,0.11708000000000003,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,env_pillar_score,scope_1_emissions_tco2e,0.4,0.25118,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,env_pillar_score,scope_3_emissions_tco2e,0.2,0.26337999999999995,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,env_pillar_score,total_asset,0.2,0.2495,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,env_pillar_score,total_energy_consumption,0.8,0.46346,unsigned_probability,True,True,False,False
synthetic_n2000,unconstrained,environmental_fines,asset_growth_pct,0.2,0.15404,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,environmental_fines,community_investment_eur,0.2,0.10006,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,environmental_fines,emission_reduction_policy_score,0.2,0.06714,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,environmental_fines,iso_14001_exists,0.6,0.54138,unsigned_probability,True,False,False,False
synthetic_n2000,unconstrained,environmental_fines,overall_esg_score,0.2,0.12874000000000002,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,environmental_fines,pe_ratio,0.2,0.17271999999999998,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,environmental_fines,roa_eat,0.2,0.21274,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,environmental_fines,scope_3_emissions_tco2e,0.2,0.11301999999999998,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,environmental_fines,total_asset,0.2,0.11688000000000001,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,environmental_fines,turnover_rate,0.2,0.07452,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,gov_pillar_score,asset_growth_pct,0.2,0.11942,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,gov_pillar_score,auditor_independence_score,0.6,0.35238,unsigned_probability,True,False,False,False
synthetic_n2000,unconstrained,gov_pillar_score,board_diversity,0.4,0.4081,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,gov_pillar_score,board_strategy_esg_oversight_score,0.4,0.3578,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,gov_pillar_score,ceo_chair_split,0.2,0.22452,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,gov_pillar_score,diversity_representation,0.2,0.09092,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,gov_pillar_score,green_financing_eur,0.2,0.20734,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,gov_pillar_score,overall_esg_score,0.4,0.38732,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,gov_pillar_score,pe_ratio,0.4,0.1585,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,gov_pillar_score,roa_eat,0.2,0.07382000000000001,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,gov_pillar_score,tobins_q,0.2,0.13658,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,green_financing_eur,auditor_independence_score,0.2,0.22876,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,green_financing_eur,board_strategy_esg_oversight_score,0.2,0.20849999999999996,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,green_financing_eur,emission_reduction_policy_score,0.2,0.11542,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,green_financing_eur,environmental_fines,0.2,0.11016,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,green_financing_eur,iso_14001_exists,0.4,0.24359999999999998,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,green_financing_eur,overall_esg_score,0.4,0.3015,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,green_financing_eur,renewable_energy_share,0.4,0.4069000000000001,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,green_financing_eur,tobins_q,0.2,0.13144,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,injury_frequency_rate,customer_satisfaction_score,0.4,0.34552,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,injury_frequency_rate,diversity_representation,0.2,0.21939999999999996,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,injury_frequency_rate,pe_ratio,0.2,0.10011999999999999,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,injury_frequency_rate,roe_eat,0.2,0.14601999999999998,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,injury_frequency_rate,scope_1_emissions_tco2e,0.2,0.09576,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,injury_frequency_rate,soc_pillar_score,0.4,0.19546000000000002,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,injury_frequency_rate,total_asset,0.2,0.13468,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,injury_frequency_rate,training_hours,0.4,0.1689,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,injury_frequency_rate,turnover_rate,0.4,0.23812000000000003,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,iso_14001_exists,gov_pillar_score,0.2,0.10293999999999999,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,iso_14001_exists,roe_eat,0.2,0.1385,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,iso_14001_exists,scope_2_emissions_tco2e,0.2,0.08030000000000001,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,overall_esg_score,asset_growth_pct,0.2,0.16694,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,overall_esg_score,board_diversity,0.2,0.17968,unsigned_probability,False,False,True,False
synthetic_n2000,unconstrained,overall_esg_score,corruption_cases,0.2,0.12278,unsigned_probability,False,False,True,False
synthetic_n2000,unconstrained,overall_esg_score,diversity_representation,0.2,0.10868,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,overall_esg_score,env_pillar_score,0.2,0.10158,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,overall_esg_score,gov_pillar_score,0.6,0.48477999999999993,unsigned_probability,True,False,False,False
synthetic_n2000,unconstrained,overall_esg_score,iso_14001_exists,0.4,0.21204,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,overall_esg_score,pe_ratio,0.2,0.16758,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,overall_esg_score,soc_pillar_score,0.4,0.11938,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,pe_ratio,auditor_independence_score,0.2,0.12632000000000002,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,pe_ratio,emission_reduction_policy_score,0.6,0.35866000000000003,unsigned_probability,True,False,False,False
synthetic_n2000,unconstrained,pe_ratio,environmental_fines,0.2,0.0851,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,pe_ratio,iso_14001_exists,0.2,0.17326000000000003,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,pe_ratio,roa_eat,0.6,0.33796,unsigned_probability,True,False,False,False
synthetic_n2000,unconstrained,pe_ratio,tobins_q,0.4,0.30942000000000003,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,renewable_energy_share,emission_reduction_policy_score,0.2,0.15274000000000001,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,renewable_energy_share,env_pillar_score,0.4,0.18695999999999996,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,renewable_energy_share,iso_14001_exists,0.2,0.11196000000000002,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,renewable_energy_share,overall_esg_score,0.2,0.10540000000000001,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,renewable_energy_share,pe_ratio,0.2,0.07642,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,renewable_energy_share,roa_eat,0.2,0.22746000000000005,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,renewable_energy_share,scope_2_emissions_tco2e,0.2,0.1269,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,roa_eat,asset_growth_pct,0.6,0.62024,unsigned_probability,True,False,False,False
synthetic_n2000,unconstrained,roa_eat,board_strategy_esg_oversight_score,0.2,0.09464,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,roa_eat,environmental_fines,0.2,0.26098,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,roa_eat,green_financing_eur,0.2,0.07465999999999999,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,roa_eat,iso_14001_exists,0.2,0.16238000000000002,unsigned_probability,False,False,True,False
synthetic_n2000,unconstrained,roa_eat,pe_ratio,0.2,0.20426000000000002,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,roa_eat,roe_eat,0.4,0.39168000000000003,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,roa_eat,scope_1_emissions_tco2e,0.2,0.08428,unsigned_probability,False,False,True,False
synthetic_n2000,unconstrained,roe_eat,ceo_chair_split,0.2,0.11878,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,roe_eat,debt_to_equity_ratio,0.2,0.20192000000000002,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,roe_eat,environmental_fines,0.2,0.0966,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,roe_eat,roa_eat,0.2,0.1968,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,roe_eat,scope_1_emissions_tco2e,0.2,0.13552,unsigned_probability,False,False,True,False
synthetic_n2000,unconstrained,roe_eat,tobins_q,0.2,0.09209999999999999,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,roe_eat,total_asset,0.2,0.07182,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,scope_1_emissions_tco2e,community_investment_eur,0.2,0.13312,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,scope_1_emissions_tco2e,corruption_cases,0.2,0.09362000000000001,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,scope_1_emissions_tco2e,customer_satisfaction_score,0.2,0.11498,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,scope_1_emissions_tco2e,env_pillar_score,0.2,0.2117,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,scope_1_emissions_tco2e,environmental_fines,0.2,0.09516,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,scope_1_emissions_tco2e,total_asset,0.2,0.13736,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,scope_1_emissions_tco2e,total_energy_consumption,0.4,0.20579999999999998,unsigned_probability,False,False,True,False
synthetic_n2000,unconstrained,scope_2_emissions_tco2e,customer_satisfaction_score,0.2,0.13938,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,scope_2_emissions_tco2e,emission_reduction_policy_score,0.4,0.12033999999999997,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,scope_2_emissions_tco2e,env_pillar_score,0.2,0.11752,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,scope_2_emissions_tco2e,renewable_energy_share,0.2,0.24842000000000003,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,scope_2_emissions_tco2e,total_asset,0.4,0.23538,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,scope_2_emissions_tco2e,total_energy_consumption,0.2,0.26268,unsigned_probability,False,False,True,False
synthetic_n2000,unconstrained,scope_3_emissions_tco2e,soc_pillar_score,0.2,0.11091999999999999,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,soc_pillar_score,customer_satisfaction_score,0.6,0.6062200000000001,unsigned_probability,True,False,False,False
synthetic_n2000,unconstrained,soc_pillar_score,diversity_representation,0.6,0.5990200000000001,unsigned_probability,True,False,False,False
synthetic_n2000,unconstrained,soc_pillar_score,injury_frequency_rate,0.2,0.24966,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,soc_pillar_score,overall_esg_score,0.2,0.21874,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,tobins_q,ceo_chair_split,0.2,0.20016000000000003,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,tobins_q,corruption_cases,0.2,0.29162,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,tobins_q,debt_to_equity_ratio,0.4,0.19448000000000001,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,tobins_q,emission_reduction_policy_score,0.4,0.37174,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,tobins_q,iso_14001_exists,0.2,0.12190000000000001,unsigned_probability,False,False,True,False
synthetic_n2000,unconstrained,tobins_q,pe_ratio,0.6,0.39792,unsigned_probability,True,False,False,False
synthetic_n2000,unconstrained,tobins_q,renewable_energy_share,0.8,0.30406000000000005,unsigned_probability,True,True,False,False
synthetic_n2000,unconstrained,tobins_q,roa_eat,0.2,0.19858,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,tobins_q,total_asset,0.2,0.16494,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,tobins_q,total_energy_consumption,0.4,0.27798,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,total_asset,asset_growth_pct,0.2,0.16687999999999997,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,total_asset,community_investment_eur,0.2,0.21105999999999997,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,total_asset,debt_to_equity_ratio,0.6,0.34796,unsigned_probability,True,False,False,False
synthetic_n2000,unconstrained,total_asset,scope_1_emissions_tco2e,0.4,0.31838,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,total_asset,total_energy_consumption,0.2,0.17316,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,total_asset,total_revenue_eur,0.6,0.26844,unsigned_probability,True,False,False,False
synthetic_n2000,unconstrained,total_asset,training_hours,0.4,0.25148000000000004,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,total_energy_consumption,asset_growth_pct,0.2,0.09446,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,total_energy_consumption,debt_to_equity_ratio,0.2,0.07502,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,total_energy_consumption,scope_1_emissions_tco2e,0.2,0.09770000000000001,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,total_revenue_eur,asset_growth_pct,0.6,0.42800000000000005,unsigned_probability,True,False,False,False
synthetic_n2000,unconstrained,total_revenue_eur,community_investment_eur,0.2,0.12434,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,total_revenue_eur,debt_to_equity_ratio,0.2,0.12922,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,total_revenue_eur,injury_frequency_rate,0.2,0.15412,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,total_revenue_eur,scope_2_emissions_tco2e,0.2,0.14540000000000003,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,total_revenue_eur,total_energy_consumption,0.4,0.2374,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,total_revenue_eur,turnover_rate,0.2,0.13327999999999998,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,training_hours,ceo_chair_split,0.2,0.10198,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,training_hours,community_investment_eur,0.2,0.19484,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,training_hours,customer_satisfaction_score,0.4,0.2794,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,training_hours,injury_frequency_rate,0.6,0.5825400000000001,unsigned_probability,True,False,False,False
synthetic_n2000,unconstrained,training_hours,roe_eat,0.2,0.12940000000000002,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,training_hours,scope_2_emissions_tco2e,0.2,0.09945999999999999,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,training_hours,scope_3_emissions_tco2e,0.2,0.09178,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,training_hours,soc_pillar_score,0.2,0.11842,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,training_hours,total_asset,0.4,0.25673999999999997,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,training_hours,turnover_rate,0.6,0.51472,unsigned_probability,True,False,False,False
synthetic_n2000,unconstrained,turnover_rate,customer_satisfaction_score,0.6,0.5677800000000001,unsigned_probability,True,False,False,False
synthetic_n2000,unconstrained,turnover_rate,emission_reduction_policy_score,0.4,0.15664,unsigned_probability,False,False,False,False
synthetic_n2000,unconstrained,turnover_rate,scope_3_emissions_tco2e,0.2,0.0799,unsigned_probability,False,False,False,False
